SearchID,Speaker,LeftContext,Codes,RightContext,City
1215,btaol1,s pas de0112 trop je,112, l'ai vu que0112 deux trois fois et.,Tournai
1216,btaol1,e0112 connais pas de,112, trop je0112 l'ai vu que0112 deux trois fois et.,Tournai
1217,btaol1,2 sais pas je1112 le,112, connais pas de0112 trop je0112 l'ai vu que0112 de,Tournai
1218,btaol1,", je0132 sais pas je",1112, le0112 connais pas de0112 trop je0112 l'ai vu que,Tournai
1219,btaol1,"ait donc0414 euh, je",132, sais pas je1112 le0112 connais pas de0112 trop je,Tournai
1220,btaol1,qu'il 0412 fait donc,414," euh, je0132 sais pas je1112 le0112 connais pas de",Tournai
1221,btaol1,"rire), ce0132 qu'il ",412," fait donc0414 euh, je0132 sais pas je1112 le0112",Tournai
1222,btaol1,st declare en fait,413," (rire), ce0132 qu'il 0412 fait donc0414 euh, je01",Tournai
1223,btaol1," fait0413 (rire), ce",132," qu'il 0412 fait donc0414 euh, je0132 sais pas je1",Tournai
1224,btaol1,s maame0412 pas s'il,411," est si c'est declare en fait0413 (rire), ce0132",Tournai
1225,btaol1,is je0112 sais maame,412, pas s'il0411 est si c'est declare en fait0413 (,Tournai
1226,btaol1,bizarre0412s mais je,112, sais maame0412 pas s'il0411 est si c'est declar,Tournai
1227,btaol1,aussi un peu bizarre,412,s mais je0112 sais maame0412 pas s'il0411 est si c,Tournai
1228,btaol1,u'il y a des horaire,411,s aussi un peu bizarre0412s mais je0112 sais maame,Tournai
1229,btaol1,BT: Je,132, sais qu'il y a des horaire0411s aussi un peu biza,Tournai
1230,btaol1,fait si il travaille,412, la nuit ou quoi euh.,Tournai
1231,btaol1,s pas trop qu'estce,312, qu'il fait si il travaille0412 la nuit ou quoi eu,Tournai
1232,btaol1,/ je0132 sais pas je,112, sais pas trop qu'estce0312 qu'il fait si il trav,Tournai
1233,btaol1,e0412 qu'il enfin je,112, m/ je0132 sais pas je0112 sais pas trop qu'estce,Tournai
1234,btaol1,l enfin je0112 m/ je,132, sais pas je0112 sais pas trop qu'estce0312 qu'il,Tournai
1235,btaol1,ais pas je0112 pense,412, qu'il enfin je0112 m/ je0132 sais pas je0112 sais,Tournai
1236,btaol1,", je0132 sais pas je",112, pense0412 qu'il enfin je0112 m/ je0132 sais pas j,Tournai
1237,btaol1,412 dans les Flandre,2422,s mais.,Tournai
1238,btaol1,"BT: Bah pff, je",132, sais pas je0112 pense0412 qu'il enfin je0112 m/ j,Tournai
1239,btaol1,sais qu'il travaille,412, dans les Flandre2422s mais.,Tournai
1240,btaol1,nnel0412 quand maame,412, quoi.,Tournai
1241,btaol1,BT: Pff je,132, sais qu'il travaille0412 dans les Flandre2422s ma,Tournai
1242,btaol1,st assez occasionnel,412, quand maame0412 quoi.,Tournai
1243,btapc1," des, dans un mouve",312,ment de0112 jeunesse0411 a Tournai a SaintJacqu,Tournai
1244,btapc1,e0411 ans que0112 je,122," suis dans des, dans un mouve0312ment de0112 jeun",Tournai
1245,btapc1,h treize0411 ans que,112," je0122 suis dans des, dans un mouve0312ment de01",Tournai
1246,btapc1,: Ca fait euh treize,411," ans que0112 je0122 suis dans des, dans un mouve0",Tournai
1247,btapc1,elle0412s qui vienne,411,nt a l'esprit quoi mais c'est tout.,Tournai
1248,btapc1,nt plus. C'est celle,412,s qui vienne0411nt a l'esprit quoi mais c'est tou,Tournai
1249,btapc1,BT: Me1132 re,212,vient plus. C'est celle0412s qui vienne0411nt a l,Tournai
1250,btapc1,BT: Me,1132, re0212vient plus. C'est celle0412s qui vienne0411,Tournai
1251,btapc1,n avait des re1212te,312,nues. Euh pff.,Tournai
1252,btapc1,fois on avait des re,1212,te0312nues. Euh pff.,Tournai
1253,btapc1,"donc0413 euh, chaque",412, fois on avait des re1212te0312nues. Euh pff.,Tournai
1254,btapc1,11s en plus0412 donc,413," euh, chaque0412 fois on avait des re1212te0312nue",Tournai
1255,btapc1,ersonne0411s en plus,412," donc0413 euh, chaque0412 fois on avait des re1212",Tournai
1256,btapc1, maame0412s personne,411,"s en plus0412 donc0413 euh, chaque0412 fois on ava",Tournai
1257,btapc1,ujour0412s les maame,412,"s personne0411s en plus0412 donc0413 euh, chaque04",Tournai
1258,btapc1,412 c'etait toujour,412,s les maame0412s personne0411s en plus0412 donc041,Tournai
1259,btapc1,hez le0112 directeur,412, c'etait toujour0412s les maame0412s personne0411,Tournai
1260,btapc1,ait convies chez le,112, directeur0412 c'etait toujour0412s les maame0412,Tournai
1261,btapc1,hez le0112 directeur,411, on etait convies chez le0112 directeur0412 c'e,Tournai
1262,btapc1,escendre1422 chez le,112, directeur0411 on etait convies chez le0112 dire,Tournai
1263,btapc1, on devait descendre,1422, chez le0112 directeur0411 on etait convies chez,Tournai
1264,btapc1,s tout tous les jour,411,s on devait descendre1422 chez le0112 directeur041,Tournai
1265,btapc1,"ion, a cause0412 de",1122, nous on etait trop bruyants tout tous les jour04,Tournai
1266,btapc1,"epression, a cause",412, de1122 nous on etait trop bruyants tout tous les,Tournai
1267,btapc1,212ligion a fait une,412," depression, a cause0412 de1122 nous on etait t",Tournai
1268,btapc1,e prof0412 de1122 re,212,"ligion a fait une0412 depression, a cause0412 de",Tournai
1269,btapc1,ot0452re prof0412 de,1122," re0212ligion a fait une0412 depression, a cause",Tournai
1270,btapc1,4 euh not0452re prof,412," de1122 re0212ligion a fait une0412 depression,",Tournai
1271,btapc1,atriame0414 euh not,452,re prof0412 de1122 re0212ligion a fait une0412 de,Tournai
1272,btapc1,s euh. En quatriame,414, euh not0452re prof0412 de1122 re0212ligion a fait,Tournai
1273,btapc1, punition generale,413, euh.,Tournai
1274,btapc1,"BT: Enfin, tout le",112," bataclan donc0413 euh (rire), voila, puis euh. E",Tournai
1275,btapc1,le0112 bataclan donc,413," euh (rire), voila, puis euh. En quatriame0414 e",Tournai
1276,btapc1,hez le0112 directeur,412, punition generale0413 euh.,Tournai
1277,btapc1,2re [dESA~d] chez le,112, directeur0412 punition generale0413 euh.,Tournai
1278,btapc1,da tous0412 descend,452,re [dESA~d] chez le0112 directeur0412 punition ge,Tournai
1279,btapc1,nc0412 on a da tous,412, descend0452re [dESA~d] chez le0112 directeur0412,Tournai
1280,btapc1,nfermee dehors donc,412, on a da tous0412 descend0452re [dESA~d] chez le0,Tournai
1281,btapc1,452re dans la classe,412, nous on l'a enfermee dehors donc0412 on a da to,Tournai
1282,btapc1, pour0412 qu'on rent,452,re dans la classe0412 nous on l'a enfermee dehors,Tournai
1283,btapc1,onne les cles pour,412, qu'on rent0452re dans la classe0412 nous on l'a e,Tournai
1284,btapc1,de1122 math0411 elle,412, nous a donne les cles pour0412 qu'on rent0452re,Tournai
1285,btapc1,prof0412 de1122 math,411, elle0412 nous a donne les cles pour0412 qu'on r,Tournai
1286,btapc1,de n/ la prof0412 de,1122, math0411 elle0412 nous a donne les cles pour041,Tournai
1287,btapc1,a prof de n/ la prof,412, de1122 math0411 elle0412 nous a donne les cles,Tournai
1288,btapc1,"r0413, en troisiame",414, euh on a en/ la prof de n/ la prof0412 de1122 mat,Tournai
1289,btapc1,"s euh oui, bien sar",413,", en troisiame0414 euh on a en/ la prof de n/ la",Tournai
1290,btapc1,BT: Alor,414,"s euh oui, bien sar0413, en troisiame0414 euh on",Tournai
1291,btapc1,juges. Pour0411 aat,452,re tondus ou pas.,Tournai
1292,btapc1, etait juges. Pour,411, aat0452re tondus ou pas.,Tournai
1293,btapc1, sur0412 des musique,414,s euh assez connues. Puis on etait juges. Pour04,Tournai
1294,btapc1,h deguises euh sur,412, des musique0414s euh assez connues. Puis on etai,Tournai
1295,btapc1,0413s euh. Des danse,414,s euh deguises euh sur0412 des musique0414s euh,Tournai
1296,btapc1,re0414 euh des danse,413,s euh. Des danse0414s euh deguises euh sur0412 d,Tournai
1297,btapc1, oa on devait faire,414, euh des danse0413s euh. Des danse0414s euh degui,Tournai
1298,btapc1,it plus0412 culturel,411, oa on devait faire0414 euh des danse0413s euh. D,Tournai
1299,btapc1,2 soit c'etait plus,412, culturel0411 oa on devait faire0414 euh des dans,Tournai
1300,btapc1,it plus0412 physique,412, soit c'etait plus0412 culturel0411 oa on devait,Tournai
1301,btapc1,h soit c'etait plus,412, physique0412 soit c'etait plus0412 culturel0411,Tournai
1302,btapc1,e1132 huit0411 heure,411,s a minuit.,Tournai
1303,btapc1,12s quoi de1132 huit,411, heure0411s a minuit.,Tournai
1304,btapc1,es soir0412s quoi de,1132, huit0411 heure0411s a minuit.,Tournai
1305,btapc1,etait tous les soir,412,s quoi de1132 huit0411 heure0411s a minuit.,Tournai
1306,btapc1,"14, et ce1112 chaque",413," euh, c'etait tous les soir0412s quoi de1132 huit",Tournai
1307,btapc1,"0412 neuf0414, et ce",1112," chaque0413 euh, c'etait tous les soir0412s quoi",Tournai
1308,btapc1,"n moi, huit0412 neuf",414,", et ce1112 chaque0413 euh, c'etait tous les soir",Tournai
1309,btapc1,"as combien moi, huit",412," neuf0414, et ce1112 chaque0413 euh, c'etait tous",Tournai
1310,btapc1,"il y en a eu euh, je",132," sais pas combien moi, huit0412 neuf0414, et ce111",Tournai
1311,btapc1,sorte0452 d'epreuve,411,"s il y en a eu euh, je0132 sais pas combien moi, h",Tournai
1312,btapc1,a eu toute0412 sorte,452," d'epreuve0411s il y en a eu euh, je0132 sais pas",Tournai
1313,btapc1,nfin il y a eu toute,412," sorte0452 d'epreuve0411s il y en a eu euh, je013",Tournai
1314,btapc1,uxiame0411 epreuve,414, euh c'etait enfin il y a eu toute0412 sorte0452,Tournai
1315,btapc1,uis euh la deuxiame,411, epreuve0414 euh c'etait enfin il y a eu toute04,Tournai
1316,btapc1, affonner des biare,411,s evidemment (rire).,Tournai
1317,btapc1,preuve0412s physique,411,s oa on a da affonner des. Oa on a da affonner,Tournai
1318,btapc1,12tite0411s epreuve,412,s physique0411s oa on a da affonner des. Oa on,Tournai
1319,btapc1,0412s des pe0212tite,411,s epreuve0412s physique0411s oa on a da affonne,Tournai
1320,btapc1,it toute0412s des pe,212,tite0411s epreuve0412s physique0411s oa on a da,Tournai
1321,btapc1, euh. C'etait toute,412,s des pe0212tite0411s epreuve0412s physique0411s,Tournai
1322,btapc1,tait un match1422 de,1112, foot oa on a da euh. C'etait toute0412s des pe,Tournai
1323,btapc1,12 c'etait un match,1422, de1112 foot oa on a da euh. C'etait toute0412s,Tournai
1324,btapc1,emiare0411 epreuve,412, c'etait un match1422 de1112 foot oa on a da eu,Tournai
1325,btapc1,h on n/ la premiare,411, epreuve0412 c'etait un match1422 de1112 foot o,Tournai
1326,btapc1,aconte0412 n'importe,1422, quoi. (XX),Tournai
1327,btapc1,. Non je0112 raconte,412, n'importe1422 quoi. (XX),Tournai
1328,btapc1,#NAME?,112, raconte0412 n'importe1422 quoi. (XX),Tournai
1329,btapc1, fini euh mioctobre,2423,. Non je0112 raconte0412 n'importe1422 quoi. (XX),Tournai
1330,btapc1,s de1114 euh octobre,1423,. Et euh aa c'est fini euh mioctobre2423. Non je,Tournai
1331,btapc1,commence au mois de,1114, euh octobre1423. Et euh aa c'est fini euh mioct,Tournai
1332,btapc1,"s et tout, oui, donc",414, euh aa c'est c/ aa a commence au mois de1114 e,Tournai
1333,btapc1,te0412s des epreuve,411,"s et tout, oui, donc0414 euh aa c'est c/ aa a co",Tournai
1334,btapc1, dois raconter toute,412,"s des epreuve0411s et tout, oui, donc0414 euh aa",Tournai
1335,btapc1, BT: C/ en general,412," aa a ete, (s'adressant probablement a l'autre",Tournai
1336,btapc1,autre enquaateur) je,132, dois raconter toute0412s des epreuve0411s et tou,Tournai
1337,btapc1,"s, de0132 l'epreuve",412, des asticots quoi mais sinon euh.,Tournai
1338,btapc1,"11 au niveau des, de",132, l'epreuve0412 des asticots quoi mais sinon euh.,Tournai
1339,btapc1,euh tras reticente,411," au niveau des, de0132 l'epreuve0412 des asticots",Tournai
1340,btapc1,0411 un peu plus dur,413,", j'etais euh tras reticente0411 au niveau des,",Tournai
1341,btapc1,0412 le1122 baptaame,411," un peu plus dur0413, j'etais euh tras reticent",Tournai
1342,btapc1,tait chouette0412 le,1122," baptaame0411 un peu plus dur0413, j'etais euh tr",Tournai
1343,btapc1,"s, c'etait chouette",412," le1122 baptaame0411 un peu plus dur0413, j'etais",Tournai
1344,btapc1,1122 sont generale,312,"ment bien passees, c'etait chouette0412 le1122 b",Tournai
1345,btapc1,s bleusaille0412s se,1122," sont generale0312ment bien passees, c'etait c",Tournai
1346,btapc1," euh, les bleusaille",412,"s se1122 sont generale0312ment bien passees, c'",Tournai
1347,btapm1,te1422 parfait comme,413," euh, dans de, de1132 grands, seminaire0414s euh",Tournai
1348,btapm1,422 pas le1112 texte,1422," parfait comme0413 euh, dans de, de1132 grands, s",Tournai
1349,btapm1,12 re/ re1232cherche,1422," pas le1112 texte1422 parfait comme0413 euh, dans",Tournai
1350,btapm1,32cherche1422 pas le,1112," texte1422 parfait comme0413 euh, dans de, de1132",Tournai
1351,btapm1,euh on ne0112 re/ re,1232,cherche1422 pas le1112 texte1422 parfait comme0413,Tournai
1352,btapm1,ussi on ne euh on ne,112, re/ re1232cherche1422 pas le1112 texte1422 parfai,Tournai
1353,btapm1,moins l'intellectuel,411, aussi on ne euh on ne0112 re/ re1232cherche1422 p,Tournai
1354,btapm1,ble0421 ou au triple,1423,0,Tournai
1355,btapm1,BT: Euh on vise,412, moins l'intellectuel0411 aussi on ne euh on ne011,Tournai
1356,btapm1,simple0421 au double,421, ou au triple1423.,Tournai
1357,btapm1,"euh, c'est du simple",421, au double0421 ou au triple1423.,Tournai
1358,btapm1, beaucoup moins cher,412,"s qu'a Paris euh, c'est du simple0421 au double04",Tournai
1359,btapm1,0411 on est pas cher,414,s euh on est beaucoup moins cher0412s qu'a Paris,Tournai
1360,btapm1,"ler labas, en plus",411, on est pas cher0414s euh on est beaucoup moins ch,Tournai
1361,btapm1,s voila tiens tu de,1212,"vrais aller labas, en plus0411 on est pas cher04",Tournai
1362,btapm1,ouche0311aoreille,412, qui se1112 fait et puis voila tiens tu de1212vra,Tournai
1363,btapm1,,1112, fait et puis voila tiens tu de1212vrais aller l,Tournai
1364,btapm1, se1112 dit c'est le,1112, bouche0311aoreille0412 qui se1112 fait et puis,Tournai
1365,btapm1, c'est le1112 bouche,311,#NAME?,Tournai
1366,btapm1,quoi de1112 Bretagne,1413,0,Tournai
1367,btapm1,BT: Euh aa se,1112, dit c'est le1112 bouche0311aoreille0412 qui se,Tournai
1368,btapm1,sait pas pourquoi de,1112, Bretagne1413.,Tournai
1369,btapm1,gion de0112 Paris de,112," la region euh, on s/ on ne0112 sait pas pourquoi",Tournai
1370,btapm1,"ion euh, on s/ on ne",112, sait pas pourquoi de1112 Bretagne1413.,Tournai
1371,btapm1,"e1113, la region de",112," Paris de0112 la region euh, on s/ on ne0112 sait",Tournai
1372,btapm1, de1122 Franaais de,1113,", la region de0112 Paris de0112 la region euh, o",Tournai
1373,btapm1,s0411 en plus0412 de,1122," Franaais de1113, la region de0112 Paris de0112",Tournai
1374,btapm1,132 plus0411 en plus,412," de1122 Franaais de1113, la region de0112 Paris",Tournai
1375,btapm1,"et on a, de1132 plus",411," en plus0412 de1122 Franaais de1113, la region d",Tournai
1376,btapm1,BT: Euh de,1133," et on a, de1132 plus0411 en plus0412 de1122 Fran",Tournai
1377,btapm1,"h de1133 et on a, de",1132," plus0411 en plus0412 de1122 Franaais de1113, la",Tournai
1378,btapm1,arfois un peu ringar,412,d mais enfin bon.,Tournai
1379,btapm1,yais pas beaucoup je,112, suis un peu parfois un peu ringar0412d mais enfin,Tournai
1380,btapm1,"411 internet0413, je",132, n'y croyais pas beaucoup je0112 suis un peu parfo,Tournai
1381,btapm1,"13, sur0411 internet",413,", je0132 n'y croyais pas beaucoup je0112 suis un p",Tournai
1382,btapm1,"re1422 site0413, sur",411," internet0413, je0132 n'y croyais pas beaucoup je0",Tournai
1383,btapm1,'on a notre1422 site,413,", sur0411 internet0413, je0132 n'y croyais pas bea",Tournai
1384,btapm1,12puis qu'on a notre,1422," site0413, sur0411 internet0413, je0132 n'y croyai",Tournai
1385,btapm1,"ut un temps, mais de",1212,"puis qu'on a notre1422 site0413, sur0411 internet0",Tournai
1386,btapm1,"es, des Franaais de",1212,"puis (a) tout un temps, mais de1212puis qu'on a n",Tournai
1387,btapm1,est que0112 aa leur,412, plaat euh voila.,Tournai
1388,btapm1,BT: Et puis de,1212,"puis qu'on a, enfin on avait deja des, des Fran",Tournai
1389,btapm1,t donc0412 c'est que,112, aa leur0412 plaat euh voila.,Tournai
1390,btapm1,212vienne0412nt donc,412, c'est que0112 aa leur0412 plaat euh voila.,Tournai
1391,btapm1,"ts, qui re1212vienne",412,nt donc0412 c'est que0112 aa leur0412 plaat euh,Tournai
1392,btapm1,"as contents, qui re",1212,vienne0412nt donc0412 c'est que0112 aa leur0412 p,Tournai
1393,btapm1,414s euh qui ecrive,412,"nt vraiment tras bien qui, dont on est tras cont",Tournai
1394,btapm1,lus0412 de1122 jeune,414,"s euh qui ecrive0412nt vraiment tras bien qui, d",Tournai
1395,btapm1,s0411 en plus0412 de,1122, jeune0414s euh qui ecrive0412nt vraiment tras b,Tournai
1396,btapm1,132 plus0411 en plus,412, de1122 jeune0414s euh qui ecrive0412nt vraiment,Tournai
1397,btapm1, qui euh de1132 plus,411, en plus0412 de1122 jeune0414s euh qui ecrive0412,Tournai
1398,btapm1,eune0412s qui euh de,1132, plus0411 en plus0412 de1122 jeune0414s euh qui e,Tournai
1399,btapm1,ans quinze0412 seize,411, ans.,Tournai
1400,btapm1,: Euh on a des jeune,412,s qui euh de1132 plus0411 en plus0412 de1122 jeune,Tournai
1401,btapm1,uinze0411 ans quinze,412, seize0411 ans.,Tournai
1402,btapm1,411 a euh a quinze,411, ans quinze0412 seize0411 ans.,Tournai
1403,btapm1,"te1424s, mais adulte",1422,s aa commence0411 a euh a quinze0411 ans quinze,Tournai
1404,btapm1,te1422s aa commence,411, a euh a quinze0411 ans quinze0412 seize0411 ans,Tournai
1405,btapm1, euh disons d'adulte,1424,"s, mais adulte1422s aa commence0411 a euh a qui",Tournai
1406,btapm1, ici on a des public,2414,"s euh disons d'adulte1424s, mais adulte1422s aa c",Tournai
1407,btapm1,teur0412 d'animateur,413,s euh.,Tournai
1408,btapm1, peu tous les public,414,s euh ici on a des public2414s euh disons d'adulte,Tournai
1409,btapm1, comme0412 formateur,412, d'animateur0413s euh.,Tournai
1410,btapm1,r0411 et aussi comme,412, formateur0412 d'animateur0413s euh.,Tournai
1411,btapm1, comme0411 animateur,411, et aussi comme0412 formateur0412 d'animateur0413s,Tournai
1412,btapm1,: Donc0414 euh comme,411, animateur0411 et aussi comme0412 formateur0412 d',Tournai
1413,btapm1,BT: Donc,414, euh comme0411 animateur0411 et aussi comme0412 fo,Tournai
1414,btapm1,dans a la Maison de,112, la Culture0412 j'avais commence aa fait vingt a,Tournai
1415,btapm1,on de0112 la Culture,412, j'avais commence aa fait vingt ans moi.,Tournai
1416,btapm1,,411," et moi, j'avais d",Tournai
1417,btapm1,not0452re quinziame,411, anniversaire0411 e,Tournai
1418,btapm1,nt de0112 faater not,452,re quinziame0411 anniversaire0411,Tournai
1419,btapm1,0414 euh on vient de,112, faater not0452re quinziame0411 anniversaire0411,Tournai
1420,btapm1,ous on a quand maame,414, euh on vient de0112 faater not0452re quinziame04,Tournai
1421,btapm1,ormir0411 et ecrire,413,". Et c'est tout, voila",Tournai
1422,btapm1, qu'a manger dormir,411," et ecrire0413. Et c'est tout, voila",Tournai
1423,btapm1,aatre1422 tranquille,414," euh voila euh, on n'a qu'a manger dormir0411 et",Tournai
